order_id,user_id,order_date,total_amount,status
3022,4529,2024-12-10,318.54,Pending
3023,4793,2024-06-17,29.94,Delivered
3024,3428,2024-08-22,55.88,Pending
3025,2498,2024-09-09,245.46,Shipped
3026,1518,2025-01-02,31.66,Cancelled
3027,4759,2024-05-23,231.67,Cancelled
3028,795,2024-02-11,178.54,Cancelled
3029,1753,2024-03-15,184.72,Pending
3030,2040,2024-05-29,62.22,Pending
3031,2995,2024-10-24,382.39,Shipped
3032,1611,2024-11-12,56.61,Cancelled
3033,395,2025-02-03,304.39,Cancelled
3034,4684,2024-02-13,284.24,Delivered
3035,4759,2024-05-15,239.15,Shipped
3036,3019,2024-12-11,25.65,Delivered
3037,4557,2024-12-01,78.67,Shipped
3038,40,2024-04-10,380.09,Pending
3039,704,2024-07-16,79.23,Delivered
3040,3331,2024-10-07,303.91,Cancelled
3041,4480,2024-06-02,45.75,Delivered
3042,391,2024-03-27,413.31,Pending
3043,2157,2024-04-16,232.62,Pending
3044,306,2024-12-31,56.01,Delivered
3045,4812,2024-11-16,365.6,Shipped
3046,630,2024-10-01,455.97,Cancelled
3047,876,2024-02-14,49.17,Shipped
3048,1263,2024-03-11,321.1,Cancelled
3049,220,2024-08-23,169.15,Shipped
3050,841,2024-11-11,154.9,Cancelled
3051,4642,2024-08-22,411.61,Cancelled
3052,1878,2024-12-22,370.25,Shipped
3053,371,2025-01-03,117.35,Shipped
3054,286,2024-11-23,307.85,Cancelled
3055,2332,2024-04-07,393.61,Shipped
3056,472,2024-05-17,466.76,Delivered
3057,4780,2024-12-26,179.65,Shipped
3058,1711,2024-06-23,147.07,Cancelled
3059,2991,2024-10-24,314.47,Shipped
3060,3756,2024-06-17,292.32,Cancelled
3061,2668,2024-05-30,411.53,Delivered
3062,2188,2024-08-21,193.85,Shipped
3063,4768,2024-11-11,476.19,Cancelled
3064,1773,2024-12-28,331.4,Cancelled
3065,3515,2024-06-21,111.69,Delivered
3066,1007,2024-08-20,204.78,Shipped
3067,2518,2024-11-06,418.03,Cancelled
3068,1571,2024-12-02,192.6,Shipped
3069,4361,2024-07-29,10.63,Shipped
3070,4212,2024-05-11,492.35,Delivered
3071,1417,2024-03-15,241.21,Cancelled
3072,518,2024-06-12,284.63,Delivered
3073,4430,2024-08-27,486.24,Shipped
3074,4639,2025-01-20,228.89,Delivered
3075,1790,2024-09-24,220.25,Delivered
3076,1029,2024-05-20,375.98,Cancelled
3077,4540,2024-09-24,100.96,Shipped
3078,4899,2025-01-24,143.06,Pending
3079,729,2025-01-20,228.32,Delivered
3080,4987,2025-01-26,94.95,Cancelled
3081,1899,2024-03-12,222.47,Pending
3082,4508,2024-05-25,113.16,Delivered
3083,4862,2024-12-30,385.04,Delivered
3084,2860,2024-05-10,215.76,Delivered
3085,3251,2024-07-25,192.03,Pending
3086,1035,2024-12-21,349.07,Shipped
3087,2100,2024-11-12,321.61,Pending
3088,3212,2024-06-28,412.29,Shipped
3089,3553,2025-01-05,379.07,Pending
3090,4667,2024-05-30,141.34,Shipped
3091,4052,2024-11-04,396.47,Delivered
3092,1704,2024-12-21,302.93,Shipped
3093,2063,2024-04-07,327.79,Delivered
3094,4052,2024-08-25,252.07,Shipped
3095,813,2024-10-22,47.32,Pending
3096,1808,2024-05-09,498.41,Pending
3097,2657,2024-03-21,233.42,Cancelled
3098,3775,2024-10-14,369.3,Shipped
3099,2500,2024-05-09,105.37,Shipped
3100,2613,2024-07-25,397.65,Delivered
3101,19,2024-08-23,301.1,Delivered
3102,1457,2024-03-09,82.7,Cancelled
3103,4317,2024-09-27,429.03,Delivered
3104,1111,2024-07-25,209.11,Delivered
3105,2205,2024-08-30,236.45,Delivered
3106,3868,2024-07-07,154.71,Delivered
3107,1725,2024-11-04,409.16,Delivered
3108,390,2024-10-29,333.58,Delivered
3109,2715,2024-08-20,246.09,Pending
3110,2349,2024-04-17,313.45,Delivered
3111,2864,2024-11-09,440.18,Cancelled
3112,3606,2024-07-22,89.67,Delivered
3113,83,2024-05-21,62.56,Cancelled
3114,2558,2024-09-10,291.51,Cancelled
3115,1081,2024-10-23,422.57,Cancelled
3116,1880,2024-05-30,94.52,Delivered
3117,993,2024-09-16,382.46,Cancelled
3118,117,2024-05-31,84.84,Pending
3119,689,2024-09-25,313.22,Pending
3120,3480,2024-05-05,446.08,Pending
3121,676,2024-12-29,195.47,Pending
3122,3935,2024-12-26,424.45,Cancelled
3123,747,2024-12-30,392.12,Delivered
3124,264,2024-06-24,196.62,Shipped
3125,172,2024-10-01,68.14,Shipped
3126,382,2024-11-09,76.2,Pending
3127,1572,2024-11-17,205.51,Cancelled
3128,3977,2024-07-16,231.61,Cancelled
3129,2363,2024-09-07,89.89,Pending
3130,2044,2024-06-05,83.58,Cancelled
3131,2281,2024-10-12,330.24,Delivered
3132,2041,2024-07-02,107.69,Delivered
3133,4043,2024-11-17,351.77,Cancelled
3134,4896,2024-12-04,13.0,Cancelled
3135,3085,2024-11-28,16.53,Pending
3136,3862,2024-04-07,44.25,Delivered
3137,4576,2024-10-08,463.87,Delivered
3138,1860,2024-03-09,150.98,Pending
3139,4409,2024-03-09,121.43,Cancelled
3140,356,2024-07-16,439.43,Delivered
3141,103,2024-07-09,128.61,Delivered
3142,280,2024-07-04,379.86,Shipped
3143,1043,2024-05-20,249.36,Cancelled
3144,4287,2024-09-21,229.16,Shipped
3145,2278,2024-09-12,484.46,Shipped
3146,4281,2024-05-24,433.27,Pending
3147,2707,2024-12-08,29.62,Shipped
3148,52,2024-03-03,310.35,Delivered
3149,607,2024-09-14,15.93,Pending
3150,1008,2024-09-30,263.7,Cancelled
3151,4257,2024-12-30,384.38,Cancelled
3152,3682,2024-12-04,36.11,Delivered
3153,2357,2024-02-12,194.32,Pending
3154,2437,2024-09-18,463.22,Cancelled
3155,4059,2024-06-07,353.14,Delivered
3156,1790,2025-01-16,453.57,Shipped
3157,803,2024-11-30,391.44,Pending
3158,3707,2024-09-12,396.35,Pending
3159,2180,2024-07-16,430.11,Delivered
3160,1936,2024-08-22,421.15,Shipped
3161,2180,2024-11-07,219.32,Delivered
3162,3718,2024-07-24,331.14,Delivered
3163,3410,2024-07-19,60.2,Shipped
3164,1872,2024-05-29,307.2,Cancelled
3165,4821,2025-02-03,117.27,Delivered
3166,2110,2024-07-06,408.12,Delivered
3167,4927,2024-07-04,247.52,Cancelled
3168,2004,2024-08-10,473.9,Delivered
3169,2923,2024-12-01,146.17,Shipped
3170,1400,2024-04-16,171.17,Cancelled
3171,165,2024-12-27,67.29,Cancelled
3172,4494,2024-05-23,215.27,Cancelled
3173,4092,2024-12-07,336.75,Cancelled
3174,3997,2024-04-29,241.97,Cancelled
3175,261,2024-03-09,42.72,Delivered
3176,527,2024-12-28,171.05,Pending
3177,582,2024-05-22,295.29,Delivered
3178,4570,2024-04-03,68.75,Shipped
3179,3180,2024-10-20,282.38,Pending
3180,53,2024-04-07,36.34,Cancelled
3181,837,2024-08-14,362.06,Cancelled
3182,2783,2024-10-22,396.43,Pending
3183,1289,2024-09-24,438.55,Cancelled
3184,572,2024-11-21,147.31,Cancelled
3185,3311,2024-05-14,26.84,Delivered
3186,3382,2024-08-29,30.77,Shipped
3187,2635,2024-11-14,65.72,Shipped
3188,2113,2025-02-09,365.07,Cancelled
3189,2388,2025-01-04,269.8,Cancelled
3190,4274,2024-02-19,417.44,Shipped
3191,3111,2024-11-17,332.37,Shipped
3192,2575,2024-10-13,90.93,Cancelled
3193,39,2024-09-12,417.44,Shipped
3194,4145,2024-06-18,231.79,Cancelled
3195,2258,2024-11-03,297.63,Shipped
3196,4482,2025-01-04,194.92,Pending
3197,1445,2024-08-12,271.76,Pending
3198,1641,2024-10-24,86.46,Shipped
3199,2360,2024-11-28,173.83,Delivered
3200,3348,2025-01-27,111.0,Cancelled
3201,702,2024-03-14,267.97,Cancelled
3202,2129,2025-01-31,483.6,Shipped
3203,3064,2024-06-04,383.04,Delivered
3204,1005,2024-08-13,347.9,Cancelled
3205,2894,2024-04-25,298.22,Shipped
3206,84,2024-08-29,119.29,Delivered
3207,2403,2024-04-18,106.04,Cancelled
3208,4436,2024-08-10,309.77,Delivered
3209,721,2024-04-17,220.89,Cancelled
3210,559,2024-06-25,278.02,Pending
3211,4417,2024-06-18,27.82,Delivered
3212,393,2024-07-01,134.02,Cancelled
3213,3637,2024-07-07,246.39,Pending
3214,2568,2024-08-16,161.11,Delivered
3215,3518,2024-10-02,421.83,Pending
3216,2265,2024-04-03,257.89,Shipped
3217,4153,2024-04-28,281.3,Delivered
3218,3366,2024-12-28,125.78,Shipped
3219,2050,2025-01-05,111.73,Delivered
3220,4178,2024-03-05,84.45,Pending
3221,2141,2024-07-03,138.45,Cancelled
3222,3705,2024-07-12,138.65,Delivered
3223,1353,2024-12-09,428.92,Shipped
3224,1266,2024-12-06,220.36,Pending
3225,2007,2024-10-24,367.36,Pending
3226,2321,2024-10-09,18.61,Pending
3227,3833,2024-07-30,319.35,Shipped
3228,2681,2025-01-17,157.6,Shipped
3229,2541,2024-10-17,247.19,Cancelled
3230,3810,2024-04-26,417.37,Delivered
3231,1202,2024-06-06,163.03,Cancelled
3232,603,2024-05-23,478.44,Cancelled
3233,2372,2024-03-28,243.89,Shipped
3234,1344,2024-04-03,231.83,Cancelled
3235,1438,2024-05-26,193.24,Delivered
3236,3798,2025-01-25,319.36,Cancelled
3237,2827,2025-01-15,360.58,Delivered
3238,279,2024-05-06,205.32,Shipped
3239,2045,2024-10-17,490.74,Delivered
3240,3240,2024-10-10,118.07,Pending
3241,213,2024-08-15,71.91,Delivered
3242,550,2024-10-08,142.14,Delivered
3243,1143,2024-07-02,235.11,Shipped
3244,627,2024-09-22,318.58,Cancelled
3245,55,2024-02-17,481.35,Delivered
3246,2299,2025-01-09,422.85,Cancelled
3247,1369,2024-07-27,383.32,Delivered
3248,1664,2024-10-18,61.17,Pending
3249,3143,2025-01-15,329.5,Pending
3250,665,2024-07-25,402.09,Delivered
3251,2065,2024-08-23,337.06,Pending
3252,3178,2024-05-06,315.31,Shipped
3253,2301,2024-06-08,207.66,Pending
3254,3462,2024-10-04,177.74,Pending
3255,2004,2024-10-27,154.59,Pending
3256,65,2024-05-23,313.32,Shipped
3257,4413,2024-07-30,27.89,Cancelled
3258,4358,2024-06-11,407.91,Pending
3259,4761,2024-03-08,132.59,Cancelled
3260,4825,2025-01-28,303.51,Pending
3261,4677,2024-07-02,366.61,Shipped
3262,3165,2024-04-30,350.1,Cancelled
3263,2421,2024-10-28,173.44,Cancelled
3264,4208,2024-08-03,63.96,Shipped
3265,3014,2024-10-17,338.74,Delivered
3266,2578,2025-01-05,293.94,Pending
3267,1787,2024-08-30,189.41,Pending
3268,4356,2025-01-26,93.81,Shipped
3269,2177,2024-03-08,232.17,Pending
3270,2319,2024-12-16,302.88,Shipped
3271,1838,2024-02-12,447.1,Cancelled
3272,507,2024-07-21,444.95,Cancelled
3273,2789,2024-12-30,196.8,Delivered
3274,3473,2024-07-14,422.96,Shipped
3275,2326,2024-10-22,236.77,Cancelled
3276,2164,2024-08-04,228.08,Pending
3277,2071,2024-10-30,237.95,Pending
3278,4356,2024-09-05,301.02,Cancelled
3279,654,2025-02-09,415.91,Shipped
3280,1016,2025-01-14,407.04,Pending
3281,1363,2024-03-20,338.04,Pending
3282,4488,2024-04-15,337.69,Cancelled
3283,834,2024-09-27,392.59,Shipped
3284,1453,2024-08-22,355.47,Delivered
3285,1112,2024-09-23,48.45,Delivered
3286,1022,2024-12-05,246.58,Shipped
3287,1954,2024-04-23,308.5,Delivered
3288,3641,2024-11-04,360.53,Delivered
3289,2684,2024-09-22,266.3,Pending
3290,2331,2025-01-27,78.29,Shipped
3291,4275,2024-12-19,398.39,Pending
3292,2621,2025-01-21,146.29,Pending
3293,4372,2024-11-19,78.46,Shipped
3294,4197,2024-09-05,304.63,Pending
3295,2874,2024-05-19,493.13,Cancelled
3296,286,2024-03-10,306.38,Pending
3297,4691,2024-12-13,20.44,Shipped
3298,2816,2024-10-07,201.22,Pending
3299,3129,2024-10-15,106.55,Cancelled
3300,2719,2024-11-23,103.09,Shipped
3301,3913,2024-04-13,180.58,Cancelled
3302,3855,2024-09-16,301.06,Delivered
3303,1785,2024-07-07,336.8,Cancelled
3304,1076,2024-07-09,277.98,Cancelled
3305,623,2024-10-19,406.65,Cancelled
3306,4906,2024-02-19,27.28,Shipped
3307,1438,2024-11-11,36.6,Shipped
3308,3828,2024-05-06,395.42,Delivered
3309,2340,2024-09-28,91.11,Pending
3310,4543,2024-09-20,112.53,Cancelled
3311,4358,2024-04-12,486.86,Delivered
3312,4685,2024-06-05,70.47,Delivered
3313,2867,2024-03-13,377.66,Shipped
3314,2956,2024-07-13,68.56,Delivered
3315,2827,2024-12-12,418.76,Shipped
3316,1926,2024-05-06,14.35,Cancelled
3317,4880,2025-02-07,386.42,Shipped
3318,3755,2024-06-02,260.8,Shipped
3319,1436,2024-11-30,12.23,Cancelled
3320,4969,2025-01-23,331.65,Pending
3321,921,2025-01-12,317.48,Pending
3322,4140,2024-07-01,148.48,Shipped
3323,829,2024-11-06,432.25,Shipped
3324,4169,2025-01-02,169.82,Delivered
3325,3142,2024-05-24,220.09,Cancelled
3326,2595,2024-02-26,277.36,Delivered
3327,2145,2024-06-08,369.1,Cancelled
3328,3385,2024-10-27,329.3,Delivered
3329,1211,2024-08-01,307.9,Pending
3330,159,2024-03-22,124.89,Pending
3331,1031,2024-11-28,451.59,Cancelled
3332,1072,2024-07-22,205.61,Pending
3333,593,2024-11-18,48.47,Pending
3334,3169,2024-12-22,52.07,Pending
3335,441,2024-10-19,192.5,Delivered
3336,3949,2024-03-14,313.69,Cancelled
3337,434,2024-04-12,460.54,Pending
3338,492,2024-09-14,155.02,Shipped
3339,3197,2024-12-25,323.66,Pending
3340,1716,2024-07-18,183.56,Delivered
3341,4267,2024-09-03,138.31,Cancelled
3342,4961,2024-04-20,310.87,Cancelled
3343,3669,2024-07-30,107.85,Delivered
3344,3676,2024-07-06,192.44,Shipped
3345,2708,2024-05-17,46.49,Pending
3346,2096,2024-07-16,55.55,Pending
3347,3886,2024-03-24,87.54,Cancelled
3348,244,2024-04-20,336.96,Pending
3349,4420,2024-10-27,226.37,Pending
3350,4673,2024-06-06,108.97,Pending
3351,125,2024-10-03,68.15,Shipped
3352,3250,2025-01-30,382.92,Delivered
3353,4212,2024-09-10,69.3,Delivered
3354,605,2024-11-19,92.01,Cancelled
3355,293,2024-09-19,405.22,Delivered
3356,1874,2024-10-28,146.33,Cancelled
3357,4926,2024-10-20,184.05,Pending
3358,37,2024-05-09,240.82,Cancelled
3359,2212,2024-11-07,68.33,Pending
3360,2089,2024-08-13,264.81,Pending
3361,4133,2024-02-13,340.58,Cancelled
3362,4586,2024-09-06,487.14,Cancelled
3363,4048,2024-06-25,309.53,Pending
3364,971,2025-01-15,239.75,Pending
3365,756,2024-07-26,342.57,Delivered
3366,3506,2024-12-03,72.02,Delivered
3367,2331,2024-09-11,192.08,Cancelled
3368,3649,2024-07-04,362.55,Shipped
3369,181,2025-02-01,45.38,Delivered
3370,4972,2024-06-20,425.16,Delivered
3371,3984,2024-08-12,72.77,Pending
3372,3720,2024-07-26,150.78,Cancelled
3373,1164,2024-10-27,381.6,Cancelled
3374,613,2024-07-13,390.62,Cancelled
3375,4070,2024-08-22,359.72,Delivered
3376,4759,2024-04-11,146.36,Cancelled
3377,2655,2024-11-12,294.13,Shipped
3378,3258,2024-06-03,478.11,Delivered
3379,2475,2025-01-18,198.28,Cancelled
3380,3546,2024-06-14,155.05,Delivered
3381,1421,2024-12-09,475.91,Pending
3382,1733,2024-07-24,305.55,Cancelled
3383,2034,2024-10-16,85.94,Pending
3384,696,2024-09-27,295.95,Shipped
3385,4860,2024-04-15,162.76,Shipped
3386,1748,2024-04-06,243.87,Cancelled
3387,1890,2024-03-14,307.02,Pending
3388,3203,2024-04-03,257.03,Pending
3389,365,2024-04-27,452.68,Cancelled
3390,2448,2024-05-23,287.85,Cancelled
3391,2753,2024-03-20,335.99,Delivered
3392,2717,2025-01-05,142.41,Delivered
3393,3529,2024-09-10,123.32,Cancelled
3394,3829,2024-10-31,370.46,Pending
3395,1841,2024-08-02,222.21,Pending
3396,633,2025-02-05,245.0,Delivered
3397,909,2024-12-22,281.61,Pending
3398,4011,2024-03-07,212.98,Cancelled
3399,3111,2024-08-17,347.53,Cancelled
3400,68,2024-04-19,332.59,Cancelled
3401,4670,2024-04-22,218.24,Pending
3402,4418,2024-09-17,279.68,Pending
3403,1610,2024-07-06,375.0,Shipped
3404,2049,2024-10-02,104.44,Shipped
3405,1720,2024-11-18,339.66,Shipped
3406,135,2024-10-09,340.92,Shipped
3407,3876,2024-11-08,29.66,Shipped
3408,1175,2024-12-13,42.34,Delivered
3409,4347,2024-09-03,185.73,Cancelled
3410,4457,2024-05-16,494.14,Shipped
3411,2595,2024-05-21,191.92,Cancelled
3412,3716,2024-03-21,320.81,Shipped
3413,3386,2025-01-14,292.76,Pending
3414,865,2025-01-25,432.67,Pending
3415,3828,2024-03-22,53.69,Delivered
3416,4446,2024-06-28,202.79,Pending
3417,3783,2025-01-17,195.52,Delivered
3418,2858,2024-07-23,444.93,Delivered
3419,1981,2024-07-19,92.37,Shipped
3420,2893,2024-04-21,149.52,Shipped
3421,3127,2024-10-06,463.05,Shipped
3422,4890,2024-11-07,367.5,Cancelled
3423,56,2024-02-11,83.13,Cancelled
3424,2966,2024-12-15,207.96,Delivered
3425,4152,2024-08-19,352.32,Pending
3426,2800,2024-05-20,416.49,Cancelled
3427,4529,2024-02-14,190.79,Pending
3428,2615,2024-04-04,53.01,Pending
3429,1166,2024-08-21,440.7,Delivered
3430,1035,2024-11-17,341.86,Pending
3431,1535,2024-08-09,303.23,Delivered
3432,1168,2024-12-08,16.18,Cancelled
3433,1337,2024-10-26,421.12,Pending
3434,2242,2024-09-30,286.93,Delivered
3435,2566,2024-09-30,131.94,Delivered
3436,616,2025-01-26,168.58,Cancelled
3437,3547,2024-10-22,51.84,Pending
3438,1379,2024-07-31,293.74,Delivered
3439,739,2024-08-17,330.93,Delivered
3440,3822,2024-11-28,425.48,Shipped
3441,3261,2024-10-25,493.49,Pending
3442,4520,2024-10-26,136.83,Shipped
3443,264,2024-08-07,32.91,Delivered
3444,1103,2024-10-15,460.75,Pending
3445,1426,2024-02-10,30.54,Delivered
3446,4665,2024-11-19,349.53,Cancelled
3447,870,2024-08-18,152.41,Cancelled
3448,311,2024-11-02,234.92,Pending
3449,4681,2024-07-18,12.06,Delivered
3450,2167,2024-03-22,170.06,Cancelled
3451,2210,2024-06-23,449.49,Delivered
3452,170,2024-11-03,230.46,Delivered
3453,565,2024-08-25,204.21,Delivered
3454,1126,2024-11-16,77.66,Delivered
3455,2882,2024-11-29,357.8,Delivered
3456,4009,2025-01-13,339.37,Cancelled
3457,4841,2024-05-08,367.9,Pending
3458,1761,2024-05-08,198.96,Pending
3459,2390,2024-05-30,159.64,Pending
3460,1513,2024-08-10,297.07,Delivered
3461,562,2024-05-25,462.22,Pending
3462,863,2024-05-15,452.79,Cancelled
3463,3351,2024-10-01,487.46,Delivered
3464,4771,2024-03-26,277.73,Pending
3465,3761,2024-06-20,31.93,Shipped
3466,2158,2024-08-10,66.27,Pending
3467,3026,2024-08-30,373.09,Shipped
3468,4338,2024-05-21,267.63,Pending
3469,4208,2024-09-25,63.18,Pending
3470,241,2024-07-03,210.99,Cancelled
3471,2519,2024-03-19,104.73,Cancelled
3472,3145,2024-05-10,101.98,Pending
3473,859,2024-06-16,419.83,Shipped
3474,4962,2024-03-31,246.84,Pending
3475,1273,2024-03-16,353.14,Pending
3476,407,2024-03-23,116.92,Delivered
3477,4574,2024-10-21,27.77,Cancelled
3478,4547,2024-11-04,179.4,Pending
3479,1683,2025-01-23,359.36,Delivered
3480,259,2024-08-30,427.3,Pending
3481,2077,2024-02-29,220.91,Pending
3482,1479,2024-11-25,414.76,Pending
3483,438,2024-04-20,81.32,Delivered
3484,1918,2024-11-12,385.14,Cancelled
3485,4422,2024-03-26,101.98,Cancelled
3486,2644,2024-10-30,262.74,Delivered
3487,3955,2024-02-29,179.95,Cancelled
3488,2140,2024-11-04,455.49,Delivered
3489,1326,2024-11-05,334.33,Delivered
3490,2416,2024-08-22,126.85,Cancelled
3491,101,2025-01-25,353.28,Shipped
3492,4981,2024-10-12,355.02,Pending
3493,4076,2025-01-31,147.78,Pending
3494,2676,2024-07-26,397.74,Pending
3495,1851,2024-09-05,258.4,Cancelled
3496,4968,2024-03-30,122.75,Cancelled
3497,3045,2024-08-17,200.17,Delivered
3498,3399,2024-06-13,457.83,Delivered
3499,3446,2024-10-13,278.57,Pending
3500,3857,2024-02-10,279.4,Pending
3501,607,2024-12-04,228.0,Shipped
3502,2835,2024-03-15,160.61,Cancelled
3503,536,2024-02-27,183.61,Delivered
3504,4951,2024-11-21,469.79,Delivered
3505,4748,2024-11-06,30.59,Delivered
3506,2039,2024-07-28,425.75,Pending
3507,1477,2024-04-02,212.07,Pending
3508,3066,2024-08-19,309.44,Pending
3509,1093,2024-04-01,441.02,Pending
3510,3652,2024-06-25,236.4,Pending
3511,754,2025-02-06,267.96,Shipped
3512,2677,2024-05-23,237.6,Shipped
3513,4290,2024-08-23,376.47,Shipped
3514,1930,2024-06-23,123.96,Cancelled
3515,2348,2024-12-28,27.34,Delivered
3516,4108,2024-08-07,261.73,Cancelled
3517,1136,2024-07-26,106.02,Delivered
3518,1257,2025-01-29,473.55,Delivered
3519,1572,2024-05-28,408.31,Delivered
3520,825,2024-08-13,198.98,Cancelled
3521,2603,2024-12-18,128.39,Shipped
3522,4600,2024-04-05,449.37,Pending
3523,2634,2024-09-10,396.47,Pending
3524,2526,2024-05-11,244.98,Cancelled
3525,89,2024-07-23,100.07,Shipped
3526,543,2024-04-17,263.51,Delivered
3527,1772,2025-02-02,113.25,Shipped
3528,480,2024-08-24,238.8,Delivered
3529,1642,2024-12-05,346.07,Cancelled
3530,4832,2024-08-26,30.62,Pending
3531,3275,2024-10-25,493.81,Pending
3532,437,2024-09-18,137.02,Cancelled
3533,2067,2024-11-15,369.96,Delivered
3534,4168,2024-09-28,381.82,Shipped
3535,213,2024-11-26,435.18,Cancelled
3536,510,2024-09-30,166.62,Cancelled
3537,1559,2024-09-08,73.5,Delivered
3538,1718,2024-09-19,21.35,Shipped
3539,3557,2024-08-22,109.96,Shipped
3540,1754,2024-03-14,211.93,Shipped
3541,2459,2024-10-24,350.53,Delivered
3542,664,2024-06-20,249.78,Cancelled
3543,1146,2024-10-23,354.72,Cancelled
3544,1707,2025-02-05,353.52,Cancelled
3545,2667,2024-07-10,393.1,Pending
3546,2353,2024-02-18,10.55,Cancelled
3547,4773,2024-08-21,15.4,Pending
3548,2453,2024-02-23,192.13,Shipped
3549,1552,2024-12-08,159.73,Cancelled
3550,901,2024-07-05,205.38,Cancelled
3551,2579,2024-10-09,226.32,Shipped
3552,2246,2024-06-15,289.41,Delivered
3553,3204,2024-08-23,351.31,Shipped
3554,567,2024-10-06,218.53,Delivered
3555,4689,2024-06-16,273.9,Delivered
3556,424,2024-03-06,147.17,Cancelled
3557,3778,2024-06-18,414.32,Delivered
3558,3027,2024-07-30,319.94,Delivered
3559,4027,2025-01-26,63.46,Cancelled
3560,2029,2024-08-03,16.68,Pending
3561,4916,2024-07-03,32.71,Pending
3562,4030,2024-07-16,490.04,Pending
3563,1663,2024-04-22,234.16,Pending
3564,91,2024-12-19,399.11,Pending
3565,211,2024-07-02,15.79,Delivered
3566,3992,2024-06-13,292.31,Shipped
3567,2100,2024-04-09,452.56,Shipped
3568,3924,2024-12-31,271.22,Shipped
3569,4403,2024-09-19,131.69,Cancelled
3570,4725,2024-04-15,136.68,Delivered
3571,2133,2024-06-14,114.88,Cancelled
3572,2447,2024-04-02,438.58,Cancelled
3573,67,2024-10-09,298.09,Shipped
3574,3502,2024-10-18,335.58,Pending
3575,2434,2024-09-22,79.53,Shipped
3576,201,2025-01-13,461.63,Pending
3577,4314,2024-12-24,299.73,Pending
3578,4061,2025-01-02,287.76,Shipped
3579,984,2024-09-18,338.6,Shipped
3580,1445,2024-06-01,498.13,Pending
3581,1223,2024-07-27,415.09,Shipped
3582,441,2025-01-08,153.42,Pending
3583,2081,2025-01-31,218.89,Shipped
3584,1872,2024-02-13,107.5,Pending
3585,4551,2024-10-15,452.61,Shipped
3586,4377,2024-12-30,375.07,Cancelled
3587,941,2024-06-07,191.76,Cancelled
3588,102,2024-11-21,269.74,Delivered
3589,2247,2024-02-16,395.26,Delivered
3590,3818,2024-12-02,230.79,Pending
3591,1427,2024-06-22,216.3,Delivered
3592,4590,2024-07-27,478.52,Pending
3593,4973,2024-08-28,123.42,Cancelled
3594,3696,2024-06-10,439.33,Shipped
3595,342,2024-03-16,16.92,Cancelled
3596,1539,2024-08-19,468.67,Shipped
3597,289,2024-08-27,162.54,Delivered
3598,424,2024-11-29,145.18,Delivered
3599,1614,2024-10-22,264.92,Cancelled
3600,3614,2024-04-10,17.39,Delivered
3601,2026,2024-09-20,139.01,Pending
3602,2483,2024-05-20,371.93,Pending
3603,3340,2024-04-29,259.95,Pending
3604,282,2024-02-21,394.65,Shipped
3605,2365,2024-02-23,164.09,Delivered
3606,3047,2024-05-31,169.01,Delivered
3607,1707,2024-02-14,168.57,Pending
3608,684,2024-10-22,106.98,Shipped
3609,2958,2025-01-06,199.67,Cancelled
3610,136,2024-12-19,64.83,Delivered
3611,3754,2024-12-09,73.47,Cancelled
3612,677,2024-12-02,108.65,Pending
